Rank,Site,Manufacturer,Computer,Country,Year,Processors,RMax,RPeak,Nmax,Nhalf,Processor Family,Processor,Proc. Frequency,System Family,Operating System,Architecture,Segment,Application Area,Interconnect Family,Interconnect,Region,Continent
151,Grant Tensor,Intel,iPSC/860,United States,1992,128,2.6,5.12,12000,4500,Intel i860,Intel i860 Intel 80860,40.0,Intel IPSC,NX/2 node OS,MPP,Industry,Geophysics,Crossbar,Hypercube,North America,Americas
152,Honeywell,Intel,iPSC/860,United States,1990,128,2.6,5.12,12000,4500,Intel i860,Intel i860 Intel 80860,40.0,Intel IPSC,NX/2 node OS,MPP,Industry,Database,Crossbar,Hypercube,North America,Americas
153,Lockheed Advanced Development,Intel,iPSC/860,United States,1992,128,2.6,5.12,12000,4500,Intel i860,Intel i860 Intel 80860,40.0,Intel IPSC,NX/2 node OS,MPP,Industry,Aerospace,Crossbar,Hypercube,North America,Americas
154,NASA/Ames Research Center/NAS,Intel,iPSC/860,United States,1990,128,2.6,5.12,12000,4500,Intel i860,Intel i860 Intel 80860,40.0,Intel IPSC,NX/2 node OS,MPP,Research,Not Specified,Crossbar,Hypercube,North America,Americas
155,NIH (National Institutes of Health),Intel,iPSC/860,United States,1990,128,2.6,5.12,12000,4500,Intel i860,Intel i860 Intel 80860,40.0,Intel IPSC,NX/2 node OS,MPP,Research,Not Specified,Crossbar,Hypercube,North America,Americas
156,ONERA,Intel,iPSC/860,France,1991,128,2.6,5.12,12000,4500,Intel i860,Intel i860 Intel 80860,40.0,Intel IPSC,NX/2 node OS,MPP,Research,Aerospace,Crossbar,Hypercube,Western Europe,Europe
157,Oak Ridge National Laboratory,Intel,iPSC/860,United States,1989,128,2.6,5.12,12000,4500,Intel i860,Intel i860 Intel 80860,40.0,Intel IPSC,NX/2 node OS,MPP,Research,Not Specified,Crossbar,Hypercube,North America,Americas
160,Commissariat a l'Energie Atomique (CEA),Cray Inc.,Y-MP C94/3256,France,1994,3,2.489,2.857,0,0,Cray,Cray,238.1,Cray Vector,UNICOS,SMP,Research,Energy,,,Western Europe,Europe
161,INRIA - Sophia Antipolis,Thinking Machines Corporation,CM-200/16k,France,1992,512,2.4,5.0,14848,5632,TMC CM2,TMC CM2,10.0,TMC CM2,CMOST,SIMD,Research,Not Specified,,,Western Europe,Europe
162,Naval Research Laboratory (NRL),Thinking Machines Corporation,CM-200/16k,United States,1987,512,2.4,5.0,14848,5632,TMC CM2,TMC CM2,10.0,TMC CM2,CMOST,SIMD,Research,Not Specified,,,North America,Americas
165,US Naval Air Warfare Center (NAWC),Intel,XP/S5,United States,1994,72,2.25,3.6,0,0,Intel i860,Intel i860 Intel 80860,50.0,intel Paragon,OSF/1,MPP,Classified,Not Specified,,2-D mesh (torus),North America,Americas
167,ONERA,Intel,XP/S5,France,1994,71,2.215,3.55,0,0,Intel i860,Intel i860 Intel 80860,50.0,intel Paragon,OSF/1,MPP,Research,Aerospace,,2-D mesh (torus),Western Europe,Europe
168,Government Classified,Intel,XP/S5,United States,1994,72,2.2,3.6,0,0,Intel i860,Intel i860 Intel 80860,50.0,intel Paragon,OSF/1,MPP,Government,Not Specified,,2-D mesh (torus),North America,Americas
169,NASA/Langley Research Center,Intel,XP/S5,United States,1992,72,2.2,3.6,0,0,Intel i860,Intel i860 Intel 80860,50.0,intel Paragon,OSF/1,MPP,Research,Not Specified,,2-D mesh (torus),North America,Americas
170,NERSC/LLNL,Cray Inc.,CRAY-2s/8-128,United States,1990,8,2.171,3.902,0,0,Cray,Cray,243.9,Cray 2/3,UNICOS,SMP,Research,Energy,,,North America,Americas
171,Arabian American Oil Company,Cray Inc.,Y-MP8E/8256,Saudia Arabia,1991,8,2.144,2.667,0,0,Cray,Cray,166.7,Cray Vector,UNICOS,SMP,Industry,Geophysics,,,Western Asia,Asia
172,Atomic Weapons Establishment,Cray Inc.,Y-MP8/864,United Kingdom,1994,8,2.144,2.667,0,0,Cray,Cray,166.7,Cray Vector,UNICOS,SMP,Classified,Not Specified,,,Northern Europe,Europe
173,Atomic Weapons Establishment,Cray Inc.,Y-MP8/864,United Kingdom,1990,8,2.144,2.667,0,0,Cray,Cray,166.7,Cray Vector,UNICOS,SMP,Classified,Not Specified,,,Northern Europe,Europe
174,Commissariat a l'Energie Atomique (CEA),Cray Inc.,Y-MP8/8128,France,1991,8,2.144,2.667,0,0,Cray,Cray,166.7,Cray Vector,UNICOS,SMP,Research,Energy,,,Western Europe,Europe
175,Cray Research,Cray Inc.,Y-MP8/8256,United States,1993,8,2.144,2.667,0,0,Cray,Cray,166.7,Cray Vector,UNICOS,SMP,Vendor,Not Specified,,,North America,Americas
176,Cray Research,Cray Inc.,Y-MP8/8128,United States,1993,8,2.144,2.667,0,0,Cray,Cray,166.7,Cray Vector,UNICOS,SMP,Vendor,Not Specified,,,North America,Americas
177,DOE/Bettis Atomic Power Laboratory,Cray Inc.,Y-MP8/864,United States,1990,8,2.144,2.667,0,0,Cray,Cray,166.7,Cray Vector,UNICOS,SMP,Research,Not Specified,,,North America,Americas
178,DOE/Knolls Atomic Power Laboratory,Cray Inc.,Y-MP8/864,United States,1990,8,2.144,2.667,0,0,Cray,Cray,166.7,Cray Vector,UNICOS,SMP,Research,Not Specified,,,North America,Americas
179,ERDC MSRC,Cray Inc.,Y-MP8/8128,United States,1993,8,2.144,2.667,0,0,Cray,Cray,166.7,Cray Vector,UNICOS,SMP,Research,Mechanics,,,North America,Americas
180,Forschungszentrum Juelich (FZJ),Cray Inc.,Y-MP8/864,Germany,1993,8,2.144,2.667,0,0,Cray,Cray,166.7,Cray Vector,UNICOS,SMP,Research,Not Specified,,,Western Europe,Europe
181,Lawrence Livermore National Laboratory,Cray Inc.,Y-MP8/864,United States,1992,8,2.144,2.667,0,0,Cray,Cray,166.7,Cray Vector,UNICOS,SMP,Research,Not Specified,,,North America,Americas
182,Lawrence Livermore National Laboratory,Cray Inc.,Y-MP8/8128,United States,1991,8,2.144,2.667,0,0,Cray,Cray,166.7,Cray Vector,UNICOS,SMP,Research,Not Specified,,,North America,Americas
184,Los Alamos National Laboratory,Cray Inc.,Y-MP8/864,United States,1992,8,2.144,2.667,0,0,Cray,Cray,166.7,Cray Vector,UNICOS,SMP,Research,Not Specified,,,North America,Americas
185,Los Alamos National Laboratory,Cray Inc.,Y-MP8/8128,United States,1992,8,2.144,2.667,0,0,Cray,Cray,166.7,Cray Vector,UNICOS,SMP,Research,Not Specified,,,North America,Americas
186,NASA/Ames Research Center/NAS,Cray Inc.,Y-MP8/8256,United States,1993,8,2.144,2.667,0,0,Cray,Cray,166.7,Cray Vector,UNICOS,SMP,Research,Not Specified,,,North America,Americas
187,NASA/Langley Research Center,Cray Inc.,Y-MP8E/8256,United States,1992,8,2.144,2.667,0,0,Cray,Cray,166.7,Cray Vector,UNICOS,SMP,Research,Not Specified,,,North America,Americas
188,NASA/Lewis Research Center,Cray Inc.,Y-MP8/8128,United States,1991,8,2.144,2.667,0,0,Cray,Cray,166.7,Cray Vector,UNICOS,SMP,Research,Not Specified,,,North America,Americas
189,NCAR (National Center for Atmospheric Research),Cray Inc.,Y-MP8/864,United States,1990,8,2.144,2.667,0,0,Cray,Cray,166.7,Cray Vector,UNICOS,SMP,Research,Weather and Climate Research,,,North America,Americas
190,NOAA,Cray Inc.,Y-MP8/864,United States,1993,8,2.144,2.667,0,0,Cray,Cray,166.7,Cray Vector,UNICOS,SMP,Research,Weather and Climate Research,,,North America,Americas
191,NOAA/Geophysical Fluid Dynamics Laboratory (GFDL),Cray Inc.,Y-MP8/832,United States,1990,8,2.144,2.667,0,0,Cray,Cray,166.7,Cray Vector,UNICOS,SMP,Research,Weather and Climate Research,,,North America,Americas
192,National Cancer Institute,Cray Inc.,Y-MP8/8128,United States,1991,8,2.144,2.667,0,0,Cray,Cray,166.7,Cray Vector,UNICOS,SMP,Research,Chemistry,,,North America,Americas
193,National Security Agency,Cray Inc.,Y-MP8/8256,United States,1993,8,2.144,2.667,0,0,Cray,Cray,166.7,Cray Vector,UNICOS,SMP,Classified,Not Specified,,,North America,Americas
194,Navy POPS Supercomputing Facility,Cray Inc.,Y-MP8E/8128,United States,1993,8,2.144,2.667,0,0,Cray,Cray,166.7,Cray Vector,UNICOS,SMP,Research,Weather and Climate Research,,,North America,Americas
196,Rutherford Appleton Laboratory,Cray Inc.,Y-MP8I/8128,United Kingdom,1992,8,2.144,2.667,0,0,Cray,Cray,166.7,Cray Vector,UNICOS,SMP,Research,Not Specified,,,Northern Europe,Europe
197,Sandia National Laboratories,Cray Inc.,Y-MP8/864,United States,1993,8,2.144,2.667,0,0,Cray,Cray,166.7,Cray Vector,UNICOS,SMP,Research,Not Specified,,,North America,Americas
201,Fujitsu,Fujitsu,VPX240/20,United States,1993,1,2.11,2.5,0,0,Fujitsu,Fujitsu,312.5,Fujitsu VP,Unix,Single Processor,Vendor,Not Specified,,,North America,Americas
202,High Performance Computing Center,Fujitsu,VPX240/10,Canada,1992,1,2.11,2.5,0,0,Fujitsu,Fujitsu,312.5,Fujitsu VP,Unix,Single Processor,Research,Not Specified,,,North America,Americas
205,Boeing,Intel,XP/S5,United States,1992,66,2.06,3.3,8000,0,Intel i860,Intel i860 Intel 80860,50.0,intel Paragon,OSF/1,MPP,Industry,Aerospace,,2-D mesh (torus),North America,Americas
206,Intel CAD,Intel,XP/S5,United States,1994,66,2.06,3.3,8000,0,Intel i860,Intel i860 Intel 80860,50.0,intel Paragon,OSF/1,MPP,Vendor,Not Specified,,2-D mesh (torus),North America,Americas
207,Intel SSD Development Centers,Intel,XP/S5,United States,1993,66,2.06,3.3,8000,0,Intel i860,Intel i860 Intel 80860,50.0,intel Paragon,OSF/1,MPP,Vendor,Not Specified,,2-D mesh (torus),North America,Americas
208,Intel SSD Development Centers,Intel,XP/S5,United States,1993,66,2.06,3.3,8000,0,Intel i860,Intel i860 Intel 80860,50.0,intel Paragon,OSF/1,MPP,Vendor,Not Specified,,2-D mesh (torus),North America,Americas
209,Intel SSD Development Centers,Intel,XP/S5,Germany,1994,66,2.06,3.3,8000,0,Intel i860,Intel i860 Intel 80860,50.0,intel Paragon,OSF/1,MPP,Vendor,Not Specified,,2-D mesh (torus),Western Europe,Europe
210,Mitsubishi Electric Corporation,Intel,XP/S5,Japan,1994,66,2.06,3.3,8000,0,Intel i860,Intel i860 Intel 80860,50.0,intel Paragon,OSF/1,MPP,Industry,Electronics,,2-D mesh (torus),Eastern Asia,Asia
211,Oak Ridge National Laboratory,Intel,XP/S5,United States,1993,66,2.06,3.3,8000,0,Intel i860,Intel i860 Intel 80860,50.0,intel Paragon,OSF/1,MPP,Research,Not Specified,,2-D mesh (torus),North America,Americas
212,Prudential Securities,Intel,XP/S5,United States,1993,66,2.06,3.3,8000,0,Intel i860,Intel i860 Intel 80860,50.0,intel Paragon,OSF/1,MPP,Industry,Not Specified,,2-D mesh (torus),North America,Americas
213,Real World Computing (RWCP),Intel,XP/S5,Japan,1993,66,2.06,3.3,8000,0,Intel i860,Intel i860 Intel 80860,50.0,intel Paragon,OSF/1,MPP,Research,Not Specified,,2-D mesh (torus),Eastern Asia,Asia
214,INRIA - Sophia Antipolis,Kendall Square Research,KSR1-72,France,1994,72,2.03,2.88,0,0,KSR,KSR,20.0,KSR,KSR OS,MPP,Research,Not Specified,,,Western Europe,Europe
215,DOE/Bettis Atomic Power Laboratory,Intel,XP/S5,United States,1994,66,2.0,3.3,8000,0,Intel i860,Intel i860 Intel 80860,50.0,intel Paragon,OSF/1,MPP,Research,Not Specified,,2-D mesh (torus),North America,Americas
216,Grant Tensor,Intel,XP/S5,United States,1994,66,2.0,3.3,8000,0,Intel i860,Intel i860 Intel 80860,50.0,intel Paragon,OSF/1,MPP,Industry,Geophysics,,2-D mesh (torus),North America,Americas
220,Booz-Allen & Hamilton,Thinking Machines Corporation,CM-5/32,United States,1993,32,1.9,4.096,9216,4096,Sparc,SuperSPARC I,32.0,TMC CM5,CMOST,MPP,Industry,Consulting,Fat Tree,"Hypercube, tree",North America,Americas
221,Central Research Institute of Electric Power Industry/CRIEPI,Thinking Machines Corporation,CM-5/32,Japan,1993,32,1.9,4.096,9216,4096,Sparc,SuperSPARC I,32.0,TMC CM5,CMOST,MPP,Research,Not Specified,Fat Tree,"Hypercube, tree",Eastern Asia,Asia
223,Compagnie Generale de Geophysique (CGG),Thinking Machines Corporation,CM-5/32,France,1993,32,1.9,4.096,9216,4096,Sparc,SuperSPARC I,32.0,TMC CM5,CMOST,MPP,Industry,Geophysics,Fat Tree,"Hypercube, tree",Western Europe,Europe
225,Epsilon,Thinking Machines Corporation,CM-5/32,United States,1993,32,1.9,4.096,9216,4096,Sparc,SuperSPARC I,32.0,TMC CM5,CMOST,MPP,Industry,Not Specified,Fat Tree,"Hypercube, tree",North America,Americas
226,JPL,Thinking Machines Corporation,CM-5/32,United States,1993,32,1.9,4.096,9216,4096,Sparc,SuperSPARC I,32.0,TMC CM5,CMOST,MPP,Research,Not Specified,Fat Tree,"Hypercube, tree",North America,Americas
227,Lockheed,Thinking Machines Corporation,CM-5/32,United States,1994,32,1.9,4.096,9216,4096,Sparc,SuperSPARC I,32.0,TMC CM5,CMOST,MPP,Industry,Aerospace,Fat Tree,"Hypercube, tree",North America,Americas
228,Madentech,Thinking Machines Corporation,CM-5/32,United States,1993,32,1.9,4.096,9216,4096,Sparc,SuperSPARC I,32.0,TMC CM5,CMOST,MPP,Industry,Not Specified,Fat Tree,"Hypercube, tree",North America,Americas
229,Minnesota Supercomputer Center,Thinking Machines Corporation,CM-5/32,United States,1994,32,1.9,4.096,9216,4096,Sparc,SuperSPARC I,32.0,TMC CM5,CMOST,MPP,Industry,Not Specified,Fat Tree,"Hypercube, tree",North America,Americas
230,NCAR (National Center for Atmospheric Research),Thinking Machines Corporation,CM-5/32,United States,1993,32,1.9,4.096,9216,4096,Sparc,SuperSPARC I,32.0,TMC CM5,CMOST,MPP,Research,Weather and Climate Research,Fat Tree,"Hypercube, tree",North America,Americas
231,NPAC,Thinking Machines Corporation,CM-5/32,United States,1993,32,1.9,4.096,9216,4096,Sparc,SuperSPARC I,32.0,TMC CM5,CMOST,MPP,Research,Not Specified,Fat Tree,"Hypercube, tree",North America,Americas
232,Saudi Aramco,Thinking Machines Corporation,CM-5/32,United States,1994,32,1.9,4.096,9216,4096,Sparc,SuperSPARC I,32.0,TMC CM5,CMOST,MPP,Industry,Not Specified,Fat Tree,"Hypercube, tree",North America,Americas
233,Site Experimental Hyperparallelisme (SEH/ETCA),Thinking Machines Corporation,CM-5/32,France,1993,32,1.9,4.096,9216,4096,Sparc,SuperSPARC I,32.0,TMC CM5,CMOST,MPP,Research,Not Specified,Fat Tree,"Hypercube, tree",Western Europe,Europe
235,TEC,Thinking Machines Corporation,CM-5/32,United States,1993,32,1.9,4.096,9216,4096,Sparc,SuperSPARC I,32.0,TMC CM5,CMOST,MPP,Industry,Not Specified,Fat Tree,"Hypercube, tree",North America,Americas
244,Sandia National Laboratories,nCube,nCube2,United States,1993,1024,1.9,2.4,21376,3193,nCube,nCube,20.0,nCube,SunOS,MPP,Research,Not Specified,Crossbar,Multi-stage crossbar,North America,Americas
246,Canon,Kendall Square Research,KSR1-64,Japan,1993,64,1.838,2.56,9216,1536,KSR,KSR,20.0,KSR,KSR OS,MPP,Industry,Not Specified,,,Eastern Asia,Asia
247,Canon,Kendall Square Research,KSR1-64,Japan,1993,64,1.838,2.56,9216,1536,KSR,KSR,20.0,KSR,KSR OS,MPP,Industry,Not Specified,,,Eastern Asia,Asia
248,Georgia Institute of Technology,Kendall Square Research,KSR1-64,United States,1993,64,1.838,2.56,9216,1536,KSR,KSR,20.0,KSR,KSR OS,MPP,Research,Not Specified,,,North America,Americas
249,Government Communications Headquarters,Kendall Square Research,KSR1-64,United Kingdom,1992,64,1.838,2.56,9216,1536,KSR,KSR,20.0,KSR,KSR OS,MPP,Classified,Not Specified,,,Northern Europe,Europe
250,Oak Ridge National Laboratory,Kendall Square Research,KSR1-64,United States,1991,64,1.838,2.56,9216,1536,KSR,KSR,20.0,KSR,KSR OS,MPP,Research,Not Specified,,,North America,Americas
255,Hitachi Ltd. Enterprise Server Division,Hitachi,S-820/80,Japan,1988,1,1.817,3.0,0,0,Hitachi,Hitachi,250.0,Hitachi Vector,Unix,Single Processor,Vendor,Hardware,,,Eastern Asia,Asia
256,Hitachi Ltd. Enterprise Server Division,Hitachi,S-820/80,Japan,1990,1,1.817,3.0,0,0,Hitachi,Hitachi,250.0,Hitachi Vector,Unix,Single Processor,Vendor,Hardware,,,Eastern Asia,Asia
257,Hitachi Ltd. Enterprise Server Division,Hitachi,S-820/80,Japan,1989,1,1.817,3.0,0,0,Hitachi,Hitachi,250.0,Hitachi Vector,Unix,Single Processor,Vendor,Hardware,,,Eastern Asia,Asia
258,Hitachi Ltd. Enterprise Server Division,Hitachi,S-820/80,Japan,1988,1,1.817,3.0,0,0,Hitachi,Hitachi,250.0,Hitachi Vector,Unix,Single Processor,Vendor,Hardware,,,Eastern Asia,Asia
259,Hitachi Ltd. Enterprise Server Division,Hitachi,S-820/80,Japan,1989,1,1.817,3.0,0,0,Hitachi,Hitachi,250.0,Hitachi Vector,Unix,Single Processor,Vendor,Hardware,,,Eastern Asia,Asia
260,Hitachi Ltd. SSD,Hitachi,S-820/80,Japan,1989,1,1.817,3.0,0,0,Hitachi,Hitachi,250.0,Hitachi Vector,Unix,Single Processor,Vendor,Software,,,Eastern Asia,Asia
262,National Lab. for High Energy Physics,Hitachi,S-820/80,Japan,1988,1,1.817,3.0,0,0,Hitachi,Hitachi,250.0,Hitachi Vector,Unix,Single Processor,Research,Not Specified,,,Eastern Asia,Asia
269,Intel SSD Development Centers,Intel,XP/S4,United Kingdom,1994,56,1.75,2.8,6000,0,Intel i860,Intel i860 Intel 80860,50.0,intel Paragon,OSF/1,MPP,Vendor,Not Specified,,2-D mesh (torus),Northern Europe,Europe
270,JPL,Intel,XP/S4,United States,1994,56,1.75,2.8,6000,0,Intel i860,Intel i860 Intel 80860,50.0,intel Paragon,OSF/1,MPP,Research,Not Specified,,2-D mesh (torus),North America,Americas
273,Sandia ATR,Intel,XP/S4,United States,1993,56,1.75,2.8,6000,0,Intel i860,Intel i860 Intel 80860,50.0,intel Paragon,OSF/1,MPP,Research,Energy,,2-D mesh (torus),North America,Americas
274,Sandia National Laboratories,Intel,XP/S4,United States,1993,56,1.75,2.8,6000,0,Intel i860,Intel i860 Intel 80860,50.0,intel Paragon,OSF/1,MPP,Research,Energy,,2-D mesh (torus),North America,Americas
281,Cray Research,Cray Inc.,Y-MP M98,United States,1993,8,1.733,2.667,0,0,Cray,Cray,166.7,Cray Vector,UNICOS,SMP,Vendor,Not Specified,,,North America,Americas
282,DOD/Defense Nuclear Agency,Cray Inc.,Y-MP M98/82048,United States,1994,8,1.733,2.667,0,0,Cray,Cray,166.7,Cray Vector,UNICOS,SMP,Classified,Not Specified,,,North America,Americas
284,Bayer AG,Cray Inc.,Y-MP C92A/2512,Germany,1994,2,1.703,1.905,0,0,Cray,Cray,238.1,Cray Vector,UNICOS,SMP,Industry,Chemistry,,,Western Europe,Europe
286,Mitsubishi Motors Company,Cray Inc.,Y-MP C92A/2128,Japan,1994,2,1.703,1.905,0,0,Cray,Cray,238.1,Cray Vector,UNICOS,SMP,Industry,Automotive,,,Eastern Asia,Asia
288,Computer Technology Integrator (CTI),Fujitsu,VP2400/20,Japan,1991,1,1.688,2.0,0,0,Fujitsu,Fujitsu,250.0,Fujitsu VP,Unix,Single Processor,Industry,Not Specified,,,Eastern Asia,Asia
289,Hitachi Ltd. Enterprise Server Division,Hitachi,S-3600/180,Japan,1993,1,1.672,2.0,0,0,Hitachi,Hitachi,250.0,Hitachi Vector,VOS3/HAP/ES (IBM MVS compatible) and OSF/1,Single Processor,Vendor,Software,,,Eastern Asia,Asia
290,Hitachi Ltd. Enterprise Server Division,Hitachi,S-3600/180,Japan,1993,1,1.672,2.0,0,0,Hitachi,Hitachi,250.0,Hitachi Vector,VOS3/HAP/ES (IBM MVS compatible) and OSF/1,Single Processor,Vendor,Software,,,Eastern Asia,Asia
291,NASA/Marshall Space Flight Center,Cray Inc.,Y-MP8I/6128,United States,1993,6,1.651,2.0,0,0,Cray,Cray,166.7,Cray Vector,UNICOS,SMP,Research,Aerospace,,,North America,Americas
292,Nissan Motor,Cray Inc.,Y-MP8/664,Japan,1990,6,1.651,2.0,0,0,Cray,Cray,166.7,Cray Vector,UNICOS,SMP,Industry,Automotive,,,Eastern Asia,Asia
293,Taiwan Central Weather Bureau & CAA,Cray Inc.,Y-MP8I/632,Taiwan,1992,6,1.651,2.0,0,0,Cray,Cray,166.7,Cray Vector,UNICOS,SMP,Research,Weather and Climate Research,,,Eastern Asia,Asia
294,Toyota Motor Company,Cray Inc.,Y-MP8/632,Japan,1991,6,1.651,2.0,0,0,Cray,Cray,166.7,Cray Vector,UNICOS,SMP,Industry,Automotive,,,Eastern Asia,Asia
296,Lockheed Missiles and Space Company,MasPar,MP-2216,United States,1993,2048,1.6,2.4,11264,1920,Maspar,Maspar,12.5,MasPar,Ultrix or VMS,SIMD,Industry,Aerospace,Crossbar,"2-D mesh, crossbar",North America,Americas
297,National Cancer Institute,MasPar,MP-2216,United States,1993,2048,1.6,2.4,11264,1920,Maspar,Maspar,12.5,MasPar,Ultrix or VMS,SIMD,Research,Chemistry,Crossbar,"2-D mesh, crossbar",North America,Americas
299,IRISA,Intel,XP/A4E,France,1993,48,1.5,2.4,0,0,Intel i860,Intel i860 Intel 80860,50.0,intel Paragon,OSF/1,MPP,Research,Aerospace,,2-D mesh (torus),Western Europe,Europe
300,CERN,IBM,ES 9000-900,Switzerland,1993,6,1.457,2.664,0,0,IBM3090,IBM3090,111.1,IBM 3090,"MVS/ESA, VM/ESA, VSE/ESA, AIX/370",SMP,Research,Not Specified,,,Western Europe,Europe
303,NASA/Langley Research Center,Cray Inc.,CRAY-2s/4-128,United States,1989,4,1.406,1.952,0,0,Cray,Cray,243.9,Cray 2/3,UNICOS,SMP,Research,Not Specified,,,North America,Americas
305,NERSC/LLNL,Cray Inc.,CRAY-2s/4-128,United States,1988,4,1.406,1.952,0,0,Cray,Cray,243.9,Cray 2/3,UNICOS,SMP,Research,Energy,,,North America,Americas
306,Arabian American Oil Company,Cray Inc.,CRAY-2/4-512,Saudia Arabia,1992,4,1.406,1.951,0,0,Cray,Cray,243.9,Cray 2/3,UNICOS,SMP,Industry,Geophysics,,,Western Asia,Asia
307,Cray Research,Cray Inc.,CRAY-2/4-128,United States,1993,4,1.406,1.951,0,0,Cray,Cray,243.9,Cray 2/3,UNICOS,SMP,Vendor,Not Specified,,,North America,Americas
308,Defense Research Agency (DRA),Cray Inc.,CRAY-2/4-256,United Kingdom,1990,4,1.406,1.951,0,0,Cray,Cray,243.9,Cray 2/3,UNICOS,SMP,Classified,Not Specified,,,Northern Europe,Europe
309,Meteo-France,Cray Inc.,CRAY-2/4-256,France,1989,4,1.406,1.951,0,0,Cray,Cray,243.9,Cray 2/3,UNICOS,SMP,Research,Weather and Climate Research,,,Western Europe,Europe
310,Minnesota Supercomputer Center,Cray Inc.,CRAY-2/4-512,United States,1988,4,1.406,1.951,0,0,Cray,Cray,243.9,Cray 2/3,UNICOS,SMP,Industry,Not Specified,,,North America,Americas
311,Nippon Telegraph and Telephone (NTT),Cray Inc.,CRAY-2/4-256,Japan,1987,4,1.406,1.951,0,0,Cray,Cray,243.9,Cray 2/3,UNICOS,SMP,Industry,Electronics,,,Eastern Asia,Asia
312,US Air Force/National Test Facility,Cray Inc.,CRAY-2/4-512,United States,1990,4,1.406,1.951,0,0,Cray,Cray,243.9,Cray 2/3,UNICOS,SMP,Classified,Not Specified,,,North America,Americas
313,DaimlerChrysler,Cray Inc.,Y-MP8I/5128,United States,1993,5,1.405,1.666,0,0,Cray,Cray,166.7,Cray Vector,UNICOS,SMP,Industry,Automotive,,,North America,Americas
314,Petroleum Company (A),Cray Inc.,Y-MP8E/5128,United States,1994,5,1.405,1.666,0,0,Cray,Cray,166.7,Cray Vector,UNICOS,SMP,Industry,Geophysics,,,North America,Americas
316,McDonnell Douglas,Intel,iPSC/860,United States,1991,64,1.4,2.56,9000,3500,Intel i860,Intel i860 Intel 80860,40.0,Intel IPSC,NX/2 node OS,MPP,Industry,Aerospace,Crossbar,Hypercube,North America,Americas
317,SERC,Intel,iPSC/860,United States,1990,64,1.4,2.56,9000,3500,Intel i860,Intel i860 Intel 80860,40.0,Intel IPSC,NX/2 node OS,MPP,Research,Not Specified,Crossbar,Hypercube,North America,Americas
318,Sandia National Laboratories,Intel,iPSC/860,United States,1991,64,1.4,2.56,9000,3500,Intel i860,Intel i860 Intel 80860,40.0,Intel IPSC,NX/2 node OS,MPP,Research,Not Specified,Crossbar,Hypercube,North America,Americas
319,Superconducting Supercollider Lab,Intel,iPSC/860,United States,1990,64,1.4,2.56,9000,3500,Intel i860,Intel i860 Intel 80860,40.0,Intel IPSC,NX/2 node OS,MPP,Research,Not Specified,Crossbar,Hypercube,North America,Americas
321,Westinghouse Electric,Intel,iPSC/860,United States,1992,64,1.4,2.56,9000,3500,Intel i860,Intel i860 Intel 80860,40.0,Intel IPSC,NX/2 node OS,MPP,Industry,Energy,Crossbar,Hypercube,North America,Americas
