Rank,Site,Manufacturer,Computer,Country,Year,Processors,RMax,RPeak,Nmax,Nhalf,Processor Family,Processor,Proc. Frequency,System Family,Operating System,Architecture,Segment,Application Area,Interconnect Family,Interconnect,Region,Continent
323,ATR,Thinking Machines Corporation,CM-2/16k,Japan,1990,512,1.3,3.5,0,0,TMC CM2,TMC CM2,7.0,TMC CM2,CMOST,SIMD,Research,Not Specified,,,Eastern Asia,Asia
324,GMD,Thinking Machines Corporation,CM-2/16k,Germany,1990,512,1.3,3.5,0,0,TMC CM2,TMC CM2,7.0,TMC CM2,CMOST,SIMD,Research,Not Specified,,,Western Europe,Europe
325,MIT Media Lab,Thinking Machines Corporation,CM-2/16k,United States,1994,512,1.3,3.5,0,0,TMC CM2,TMC CM2,7.0,TMC CM2,CMOST,SIMD,Research,Not Specified,,,North America,Americas
328,National Supercomputing Research Center (NSRC),NEC,SX-3/11,Singapore,1994,1,1.3,1.375,2816,192,NEC,NEC,343.8,NEC Vector,Super-UX,Single Processor,Research,Not Specified,,,South-eastern Asia,Asia
329,Sanyo Electric,NEC,SX-3/11,Japan,1991,1,1.3,1.375,2816,192,NEC,NEC,343.8,NEC Vector,Super-UX,Single Processor,Industry,Electronics,,,Eastern Asia,Asia
331,Advanced Inst. for Science,SGI,Challenge,Japan,1993,36,1.284,2.7,8000,2000,MIPS,MIPS R4400SC,150.0,SGI Challenge,IRIX,SMP,Research,Not Specified,,,Eastern Asia,Asia
332,GFTA,SGI,Challenge,Germany,1994,36,1.284,2.7,8000,2000,MIPS,MIPS R4400SC,150.0,SGI Challenge,IRIX,SMP,Industry,Finance,,,Western Europe,Europe
333,GFTA,SGI,Challenge,Germany,1994,36,1.284,2.7,8000,2000,MIPS,MIPS R4400SC,150.0,SGI Challenge,IRIX,SMP,Industry,Finance,,,Western Europe,Europe
334,Lockheed Missiles and Space Company,SGI,Challenge,United States,1993,36,1.284,2.7,8000,2000,MIPS,MIPS R4400SC,150.0,SGI Challenge,IRIX,SMP,Industry,Aerospace,,,North America,Americas
335,SGI,SGI,Challenge,United States,1993,36,1.284,2.7,8000,2000,MIPS,MIPS R4400SC,150.0,SGI Challenge,IRIX,SMP,Vendor,Not Specified,,,North America,Americas
336,Cray Research,Cray Inc.,CS6400,United States,1994,32,1.268,1.92,5000,950,Intel IA-32,Intel IA-32 Intel,60.0,Cray SMPs,CRS-OS,SMP,Vendor,Not Specified,,,North America,Americas
337,SICAN,Cray Inc.,CS6400,Germany,1994,32,1.268,1.92,5000,950,Intel IA-32,Intel IA-32 Intel,60.0,Cray SMPs,CRS-OS,SMP,Industry,Not Specified,,,Western Europe,Europe
339,Silicon Graphics,SGI,Challenge,United States,1993,32,1.254,2.4,8000,2000,MIPS,MIPS R4400SC,150.0,SGI Challenge,IRIX,SMP,Vendor,Not Specified,,,North America,Americas
340,Silicon Graphics,SGI,Challenge,United States,1993,32,1.254,2.4,8000,2000,MIPS,MIPS R4400SC,150.0,SGI Challenge,IRIX,SMP,Vendor,Not Specified,,,North America,Americas
344,ESTEC,IBM,9076-002 SP1,Netherlands,1994,16,1.2,2.0,12000,2300,Power,POWER1,62.5,IBM SP,AIX,MPP,Research,Not Specified,,,Western Europe,Europe
345,European Space Agency (ESTEC),IBM,9076-002 SP1,Netherlands,1993,16,1.2,2.0,12000,2300,Power,POWER1,62.5,IBM SP,AIX,MPP,Research,Not Specified,,,Western Europe,Europe
346,IBM Geoscience Center,IBM,9076-002 SP1,United States,1994,16,1.2,2.0,12000,2300,Power,POWER1,62.5,IBM SP,AIX,MPP,Industry,Geophysics,,,North America,Americas
348,Shell KSLA,IBM,9076-002 SP1,Netherlands,1994,16,1.2,2.0,12000,2300,Power,POWER1,62.5,IBM SP,AIX,MPP,Industry,Geophysics,,,Western Europe,Europe
350,BMW AG,Cray Inc.,Y-MP8/4128,Germany,1992,4,1.159,1.333,0,0,Cray,Cray,166.7,Cray Vector,UNICOS,SMP,Industry,Automotive,,,Western Europe,Europe
351,Boeing,Cray Inc.,Y-MP8E/4128,United States,1993,4,1.159,1.333,0,0,Cray,Cray,166.7,Cray Vector,UNICOS,SMP,Industry,Aerospace,,,North America,Americas
352,CSIRO (Commonwealth Scientific),Cray Inc.,Y-MP4E/464,Australia,1994,4,1.159,1.333,0,0,Cray,Cray,166.7,Cray Vector,UNICOS,SMP,Research,Not Specified,,,Australia and New Zealand,Oceania
353,Compagnie Generale de Geophysique (CGG),Cray Inc.,Y-MP4/432,France,1992,4,1.159,1.333,0,0,Cray,Cray,166.7,Cray Vector,UNICOS,SMP,Industry,Geophysics,,,Western Europe,Europe
354,Compagnie Generale de Geophysique (CGG),Cray Inc.,Y-MP4E/464,United Kingdom,1993,4,1.159,1.333,0,0,Cray,Cray,166.7,Cray Vector,UNICOS,SMP,Industry,Geophysics,,,Northern Europe,Europe
355,Defense Research Agency (DRA),Cray Inc.,Y-MP8/432,United Kingdom,1990,4,1.159,1.333,0,0,Cray,Cray,166.7,Cray Vector,UNICOS,SMP,Research,Not Specified,,,Northern Europe,Europe
356,Deutscher Wetterdienst,Cray Inc.,Y-MP4/432,Germany,1990,4,1.159,1.333,0,0,Cray,Cray,166.7,Cray Vector,UNICOS,SMP,Research,Weather and Climate Research,,,Western Europe,Europe
357,Du Pont De Nemours & Company,Cray Inc.,Y-MP4/432,United States,1993,4,1.159,1.333,0,0,Cray,Cray,166.7,Cray Vector,UNICOS,SMP,Industry,Chemistry,,,North America,Americas
359,Fiat,Cray Inc.,Y-MP8/464,Italy,1993,4,1.159,1.333,0,0,Cray,Cray,166.7,Cray Vector,UNICOS,SMP,Industry,Automotive,,,Southern Europe,Europe
361,Grumman Johnson Space Center,Cray Inc.,Y-MP4/464,United States,1993,4,1.159,1.333,0,0,Cray,Cray,166.7,Cray Vector,UNICOS,SMP,Research,Aerospace,,,North America,Americas
362,Hyundai,Cray Inc.,Y-MP4E/464,"Korea, South",1993,4,1.159,1.333,0,0,Cray,Cray,166.7,Cray Vector,UNICOS,SMP,Industry,Automotive,,,Eastern Asia,Asia
363,Lockheed Aeronautical Systems Company,Cray Inc.,Y-MP8I/4128,United States,1993,4,1.159,1.333,0,0,Cray,Cray,166.7,Cray Vector,UNICOS,SMP,Industry,Aerospace,,,North America,Americas
364,Lockheed Aeronautical Systems Company,Cray Inc.,Y-MP4E/464,United States,1992,4,1.159,1.333,0,0,Cray,Cray,166.7,Cray Vector,UNICOS,SMP,Industry,Aerospace,,,North America,Americas
365,Matsushita Electric,Cray Inc.,Y-MP4E/464,Japan,1992,4,1.159,1.333,0,0,Cray,Cray,166.7,Cray Vector,UNICOS,SMP,Industry,Not Specified,,,Eastern Asia,Asia
366,Max-Planck-Gesellschaft MPI/IPP,Cray Inc.,Y-MP4E/464,Germany,1991,4,1.159,1.333,0,0,Cray,Cray,166.7,Cray Vector,UNICOS,SMP,Research,Not Specified,,,Western Europe,Europe
367,Merck & Co,Cray Inc.,Y-MP8I/4128,United States,1993,4,1.159,1.333,0,0,Cray,Cray,166.7,Cray Vector,UNICOS,SMP,Industry,Chemistry,,,North America,Americas
368,Mitsubishi Motors Company,Cray Inc.,Y-MP4/464,Japan,1992,4,1.159,1.333,0,0,Cray,Cray,166.7,Cray Vector,UNICOS,SMP,Industry,Automotive,,,Eastern Asia,Asia
373,ONERA,Cray Inc.,Y-MP8/4128,France,1991,4,1.159,1.333,0,0,Cray,Cray,166.7,Cray Vector,UNICOS,SMP,Research,Aerospace,,,Western Europe,Europe
374,PSA Peugeot Citroen,Cray Inc.,Y-MP4E/464,France,1992,4,1.159,1.333,0,0,Cray,Cray,166.7,Cray Vector,UNICOS,SMP,Industry,Automotive,,,Western Europe,Europe
375,Renault,Cray Inc.,Y-MP4E/464,France,1994,4,1.159,1.333,0,0,Cray,Cray,166.7,Cray Vector,UNICOS,SMP,Industry,Automotive,,,Western Europe,Europe
376,Samsung SDS,Cray Inc.,Y-MP4E/464,"Korea, South",1991,4,1.159,1.333,0,0,Cray,Cray,166.7,Cray Vector,UNICOS,SMP,Industry,Electronics,,,Eastern Asia,Asia
377,Toshiba,Cray Inc.,Y-MP8/4128,Japan,1990,4,1.159,1.333,0,0,Cray,Cray,166.7,Cray Vector,UNICOS,SMP,Industry,Electronics,,,Eastern Asia,Asia
380,VW (Volkswagen AG),Cray Inc.,Y-MP8/464,Germany,1993,4,1.159,1.333,0,0,Cray,Cray,166.7,Cray Vector,UNICOS,SMP,Industry,Automotive,,,Western Europe,Europe
381,SGI,SGI,Challenge,United States,1993,28,1.153,2.1,8000,2000,MIPS,MIPS R4400SC,150.0,SGI Challenge,IRIX,SMP,Vendor,Not Specified,,,North America,Americas
382,SGI,SGI,Challenge,United States,1994,28,1.153,2.1,8000,2000,MIPS,MIPS R4400SC,150.0,SGI Challenge,IRIX,SMP,Vendor,Not Specified,,,North America,Americas
384,Forschungszentrum Juelich (FZJ),Cray Inc.,Y-MP M94/4512,Germany,1993,4,1.114,1.333,0,0,Cray,Cray,166.7,Cray Vector,UNICOS,SMP,Research,Not Specified,,,Western Europe,Europe
387,Geco-Prakla,Fujitsu,VPX220/10,United States,1993,1,1.04,1.25,0,0,Fujitsu,Fujitsu,312.5,Fujitsu VP,Unix,Single Processor,Industry,Geophysics,,,North America,Americas
388,Institute of Space & Astronautical Science (ISAS),Fujitsu,VPX220/10,Japan,1993,1,1.04,1.25,0,0,Fujitsu,Fujitsu,312.5,Fujitsu VP,Unix,Single Processor,Research,Not Specified,,,Eastern Asia,Asia
390,Schering,Fujitsu,S200/10,Germany,1991,1,1.04,1.25,0,0,Fujitsu,Fujitsu,312.5,Fujitsu VP,Unix,Single Processor,Industry,Chemistry,,,Western Europe,Europe
391,Siemens,Fujitsu,S200/20,Germany,1991,1,1.04,1.25,0,0,Fujitsu,Fujitsu,312.5,Fujitsu VP,Unix,Single Processor,Industry,Electronics,,,Western Europe,Europe
392,Silicon Graphics,SGI,Challenge,Switzerland,1993,24,1.014,1.8,8000,1000,MIPS,MIPS R4400SC,150.0,SGI Challenge,IRIX,SMP,Vendor,Not Specified,,,Western Europe,Europe
393,ZIAM (Center for Industrial Appl. of MPPs),Parsytec,GC PowerPlus/32,Germany,1994,32,1.007,2.56,9216,0,Power,PowerPC 601,80.0,Parytec,PARIX,MPP,Industry,Not Specified,,,Western Europe,Europe
395,Government,Thinking Machines Corporation,CM-5/16,United States,1993,16,0.98,2.048,6528,3008,Sparc,SuperSPARC I,32.0,TMC CM5,CMOST,MPP,Classified,Not Specified,Fat Tree,"Hypercube, tree",North America,Americas
397,Lorenzian,Thinking Machines Corporation,CM-5/16,United States,1993,16,0.98,2.048,6528,3008,Sparc,SuperSPARC I,32.0,TMC CM5,CMOST,MPP,Industry,Not Specified,Fat Tree,"Hypercube, tree",North America,Americas
401,Thinking Machines,Thinking Machines Corporation,CM-5/16,United States,1993,16,0.98,2.048,6528,3008,Sparc,SuperSPARC I,32.0,TMC CM5,CMOST,MPP,Vendor,Not Specified,Fat Tree,"Hypercube, tree",North America,Americas
403,ICFD,Thinking Machines Corporation,CM-2/12k,Japan,1991,384,0.975,2.625,0,0,TMC CM2,TMC CM2,7.0,TMC CM2,CMOST,SIMD,Research,Not Specified,,,Eastern Asia,Asia
406,Ensign Geophysics,Meiko,CS/i860/42,United Kingdom,1987,42,0.97,1.68,0,0,Intel i860,Intel i860 Intel 80860,40.0,Meiko,SunOS,MPP,Industry,Not Specified,Crossbar,Multi-stage crossbar,Northern Europe,Europe
407,Earth Resource Lab & MIT,nCube,nCube2,United States,1992,512,0.958,1.2,15200,2240,nCube,nCube,20.0,nCube,SunOS,MPP,Research,Geophysics,Crossbar,Multi-stage crossbar,North America,Americas
408,Mitsubishi Electric Corporation,nCube,nCube2,Japan,1991,512,0.958,1.2,15200,2240,nCube,nCube,20.0,nCube,SunOS,MPP,Industry,Electronics,Crossbar,Multi-stage crossbar,Eastern Asia,Asia
409,Rockwell,nCube,nCube2,United States,1992,512,0.958,1.2,15200,2240,nCube,nCube,20.0,nCube,SunOS,MPP,Industry,Aerospace,Crossbar,Multi-stage crossbar,North America,Americas
410,Josef Stefan Institut,Hewlett-Packard,SPP1000/XA-64,Slovenia,1994,64,0.947,12.8,11000,650,PA-RISC,PA-RISC PA-7100,100.0,HP Superdome,SPP-UX,MPP,Research,Not Specified,Proprietary,Ring,Southern Europe,Europe
413,NASA/Goddard Space Flight Center,Hewlett-Packard,SPP1000/XA,United States,1994,8,0.947,1.6,11000,650,PA-RISC,PA-RISC PA-7100,100.0,HP Superdome,SPP-UX,SMP,Research,Aerospace,,,North America,Americas
414,NKK,Hewlett-Packard,SPP1000/XA,Japan,1994,8,0.947,1.6,11000,650,PA-RISC,PA-RISC PA-7100,100.0,HP Superdome,SPP-UX,SMP,Industry,Not Specified,,,Eastern Asia,Asia
416,Defence Agency Land,Hitachi,S-820/60,Japan,1989,1,0.905,1.5,0,0,Hitachi,Hitachi,250.0,Hitachi Vector,Unix,Single Processor,Classified,Not Specified,,,Eastern Asia,Asia
417,Hitachi Ltd. Adv. Res. Lab,Hitachi,S-820/60,Japan,1993,1,0.905,1.5,0,0,Hitachi,Hitachi,250.0,Hitachi Vector,Unix,Single Processor,Vendor,Research,,,Eastern Asia,Asia
418,Hitachi Ltd. Cent. Res. Lab.,Hitachi,S-820/60,Japan,1992,1,0.905,1.5,0,0,Hitachi,Hitachi,250.0,Hitachi Vector,Unix,Single Processor,Vendor,Research,,,Eastern Asia,Asia
419,Hitachi Ltd. SICD,Hitachi,S-820/60,Japan,1991,1,0.905,1.5,0,0,Hitachi,Hitachi,250.0,Hitachi Vector,Unix,Single Processor,Vendor,Hardware,,,Eastern Asia,Asia
420,Hitachi Ltd. SICD,Hitachi,S-820/60,Japan,1991,1,0.905,1.5,0,0,Hitachi,Hitachi,250.0,Hitachi Vector,Unix,Single Processor,Vendor,Hardware,,,Eastern Asia,Asia
421,Hitachi Ltd. STRD,Hitachi,S-820/60,Japan,1991,1,0.905,1.5,0,0,Hitachi,Hitachi,250.0,Hitachi Vector,Unix,Single Processor,Vendor,Hardware,,,Eastern Asia,Asia
422,Kajima Corporation,Hitachi,S-820/60,Japan,1990,1,0.905,1.5,0,0,Hitachi,Hitachi,250.0,Hitachi Vector,Unix,Single Processor,Industry,Construction,,,Eastern Asia,Asia
423,Suzuki Motor,Hitachi,S-820/60,Japan,1989,1,0.905,1.5,0,0,Hitachi,Hitachi,250.0,Hitachi Vector,Unix,Single Processor,Industry,Automotive,,,Eastern Asia,Asia
424,Yamaichi Information Systems,Hitachi,S-820/60,Japan,1989,1,0.905,1.5,0,0,Hitachi,Hitachi,250.0,Hitachi Vector,Unix,Single Processor,Research,Economics,,,Eastern Asia,Asia
425,Kawasaki Motor,Cray Inc.,Y-MP C92A/132,Japan,1993,1,0.902,0.952,0,0,Cray,Cray,238.1,Cray Vector,UNICOS,Single Processor,Industry,Automotive,,,Eastern Asia,Asia
426,AWI (Alfred Wegener Institut),Kendall Square Research,KSR1-32,Germany,1994,32,0.893,1.28,6144,896,KSR,KSR,20.0,KSR,KSR OS,MPP,Research,Not Specified,,,Western Europe,Europe
427,American Airlines,Kendall Square Research,KSR1-32,United States,1994,32,0.893,1.28,6144,896,KSR,KSR,20.0,KSR,KSR OS,MPP,Industry,Transportation,,,North America,Americas
434,Institute of Computational Fluid Dynamics,NEC,SX-2,Japan,1987,1,0.885,1.333,0,0,NEC,NEC,166.7,NEC Vector,,Single Processor,Research,Not Specified,,,Eastern Asia,Asia
435,Mazda Motor Corporation,NEC,SX-2A,Japan,1989,1,0.885,1.333,0,0,NEC,NEC,166.7,NEC Vector,,Single Processor,Industry,Automotive,,,Eastern Asia,Asia
436,NEC,NEC,SX-2,Japan,1987,1,0.885,1.333,0,0,NEC,NEC,166.7,NEC Vector,,Single Processor,Vendor,Not Specified,,,Eastern Asia,Asia
437,NEC Scientific Information Systems Dev. (NSIS),NEC,SX-2,Japan,1985,1,0.885,1.333,0,0,NEC,NEC,166.7,NEC Vector,,Single Processor,Research,Not Specified,,,Eastern Asia,Asia
439,Sumitomo Metal Industries,NEC,SX-2,Japan,1988,1,0.885,1.333,0,0,NEC,NEC,166.7,NEC Vector,,Single Processor,Industry,Not Specified,,,Eastern Asia,Asia
440,Arco Oil and Gas Company,Cray Inc.,Y-MP4/332,United States,1992,3,0.881,0.999,0,0,Cray,Cray,166.7,Cray Vector,UNICOS,SMP,Industry,Geophysics,,,North America,Americas
441,British Aerospace,Cray Inc.,Y-MP4E/364,United Kingdom,1991,3,0.881,0.999,0,0,Cray,Cray,166.7,Cray Vector,UNICOS,SMP,Industry,Aerospace,,,Northern Europe,Europe
442,Bureau of Meteorology / CSIRO HPCCC,Cray Inc.,Y-MP4E/332,Australia,1993,3,0.881,0.999,0,0,Cray,Cray,166.7,Cray Vector,UNICOS,SMP,Research,Weather and Climate Research,,,Australia and New Zealand,Oceania
443,DKRZ - Deutsches Klimarechenzentrum,Cray Inc.,Y-MP4E/364,Germany,1991,3,0.881,0.999,0,0,Cray,Cray,166.7,Cray Vector,UNICOS,SMP,Research,Weather and Climate Research,,,Western Europe,Europe
444,Honda Research and Development Company,Cray Inc.,Y-MP8/364,Japan,1990,3,0.881,0.999,0,0,Cray,Cray,166.7,Cray Vector,UNICOS,SMP,Industry,Automotive,,,Eastern Asia,Asia
445,Mitsubishi Electric Corporation,Cray Inc.,Y-MP4/364,Japan,1991,3,0.881,0.999,0,0,Cray,Cray,166.7,Cray Vector,UNICOS,SMP,Industry,Electronics,,,Eastern Asia,Asia
446,Mobil / Technical Center,Cray Inc.,Y-MP4E/332,United States,1993,3,0.881,0.999,0,0,Cray,Cray,166.7,Cray Vector,UNICOS,SMP,Industry,Geophysics,,,North America,Americas
447,Rolls-Royce PLC,Cray Inc.,Y-MP4/364,United Kingdom,1994,3,0.881,0.999,0,0,Cray,Cray,166.7,Cray Vector,UNICOS,SMP,Industry,Aerospace,,,Northern Europe,Europe
448,Shell USA,Cray Inc.,Y-MP4/332,United States,1992,3,0.881,0.999,0,0,Cray,Cray,166.7,Cray Vector,UNICOS,SMP,Industry,Geophysics,,,North America,Americas
449,Intel SSD Development Centers,Intel,XP/S2,United States,1993,28,0.875,1.4,0,0,Intel i860,Intel i860 Intel 80860,50.0,intel Paragon,OSF/1,MPP,Vendor,Not Specified,,2-D mesh (torus),North America,Americas
454,BMW AG,SGI,Challenge,Germany,1994,20,0.866,1.5,7000,1000,MIPS,MIPS R4400SC,150.0,SGI Challenge,IRIX,SMP,Industry,Automotive,,,Western Europe,Europe
455,Missle & Space Intelligence Center,SGI,Challenge,United States,1993,20,0.866,1.5,7000,1000,MIPS,MIPS R4400SC,150.0,SGI Challenge,IRIX,SMP,Classified,Not Specified,,,North America,Americas
456,Science Applications International Corporation (SAIC),SGI,Challenge,United States,1993,20,0.866,1.5,7000,1000,MIPS,MIPS R4400SC,150.0,SGI Challenge,IRIX,SMP,Industry,Not Specified,,,North America,Americas
457,Silicon Graphics,SGI,Challenge,United States,1994,20,0.866,1.5,7000,1000,MIPS,MIPS R4400SC,150.0,SGI Challenge,IRIX,SMP,Vendor,Not Specified,,,North America,Americas
458,Silicon Graphics,SGI,Challenge,United States,1994,20,0.866,1.5,7000,1000,MIPS,MIPS R4400SC,150.0,SGI Challenge,IRIX,SMP,Vendor,Not Specified,,,North America,Americas
459,Silicon Graphics,SGI,Challenge,United States,1994,20,0.866,1.5,7000,1000,MIPS,MIPS R4400SC,150.0,SGI Challenge,IRIX,SMP,Vendor,Not Specified,,,North America,Americas
460,Silicon Graphics,SGI,Challenge,United States,1994,20,0.866,1.5,7000,1000,MIPS,MIPS R4400SC,150.0,SGI Challenge,IRIX,SMP,Vendor,Not Specified,,,North America,Americas
461,Silicon Graphics,SGI,Challenge,United States,1994,20,0.866,1.5,7000,1000,MIPS,MIPS R4400SC,150.0,SGI Challenge,IRIX,SMP,Vendor,Not Specified,,,North America,Americas
462,Silicon Graphics,SGI,Challenge,United States,1994,20,0.866,1.5,7000,1000,MIPS,MIPS R4400SC,150.0,SGI Challenge,IRIX,SMP,Vendor,Not Specified,,,North America,Americas
463,Silicon Graphics,SGI,Challenge,United States,1994,20,0.866,1.5,7000,1000,MIPS,MIPS R4400SC,150.0,SGI Challenge,IRIX,SMP,Vendor,Not Specified,,,North America,Americas
464,Silicon Graphics,SGI,Challenge,United States,1994,20,0.866,1.5,7000,1000,MIPS,MIPS R4400SC,150.0,SGI Challenge,IRIX,SMP,Vendor,Not Specified,,,North America,Americas
465,Silicon Graphics,SGI,Challenge,United States,1994,20,0.866,1.5,7000,1000,MIPS,MIPS R4400SC,150.0,SGI Challenge,IRIX,SMP,Vendor,Not Specified,,,North America,Americas
466,Silicon Graphics,SGI,Challenge,United States,1994,20,0.866,1.5,7000,1000,MIPS,MIPS R4400SC,150.0,SGI Challenge,IRIX,SMP,Vendor,Not Specified,,,North America,Americas
468,General Motors/Research Environment Staff,Cray Inc.,Y-MP M98/31024,United States,1993,3,0.855,0.999,0,0,Cray,Cray,166.7,Cray Vector,UNICOS,SMP,Industry,Automotive,,,North America,Americas
469,Hitachi Zosen Corp.,Hitachi,S-3600/160,Japan,1992,1,0.851,1.0,0,0,Hitachi,Hitachi,250.0,Hitachi Vector,VOS3/HAP/ES (IBM MVS compatible) and OSF/1,Single Processor,Vendor,Research,,,Eastern Asia,Asia
470,Toyo Tire & Rubber,Hitachi,S-3600/160,Japan,1993,1,0.851,1.0,0,0,Hitachi,Hitachi,250.0,Hitachi Vector,VOS3/HAP/ES (IBM MVS compatible) and OSF/1,Single Processor,Industry,Not Specified,,,Eastern Asia,Asia
473,Geco-Prakla,Fujitsu,VP2200/20,United Kingdom,1993,1,0.842,1.0,0,0,Fujitsu,Fujitsu,250.0,Fujitsu VP,Unix,Single Processor,Industry,Geophysics,,,Northern Europe,Europe
474,Geco-Prakla,Fujitsu,VP2200/20,United Kingdom,1993,1,0.842,1.0,0,0,Fujitsu,Fujitsu,250.0,Fujitsu VP,Unix,Single Processor,Industry,Geophysics,,,Northern Europe,Europe
475,Kawasaki Heavy Industry,Fujitsu,VP2200/10,Japan,1990,1,0.842,1.0,0,0,Fujitsu,Fujitsu,250.0,Fujitsu VP,Unix,Single Processor,Industry,Heavy Industry,,,Eastern Asia,Asia
476,Kawasaki Steel,Fujitsu,VP2200/10,Japan,1991,1,0.842,1.0,0,0,Fujitsu,Fujitsu,250.0,Fujitsu VP,Unix,Single Processor,Industry,Heavy Industry,,,Eastern Asia,Asia
478,Nikko Securities,Fujitsu,VP2200/10,Japan,1991,1,0.842,1.0,0,0,Fujitsu,Fujitsu,250.0,Fujitsu VP,Unix,Single Processor,Industry,Finance,,,Eastern Asia,Asia
479,Nippon Steel,Fujitsu,VP2200/10,Japan,1992,1,0.842,1.0,0,0,Fujitsu,Fujitsu,250.0,Fujitsu VP,Unix,Single Processor,Industry,Heavy Industry,,,Eastern Asia,Asia
480,Sharp,Fujitsu,VP2200/10,Japan,1990,1,0.842,1.0,0,0,Fujitsu,Fujitsu,250.0,Fujitsu VP,Unix,Single Processor,Industry,Electronics,,,Eastern Asia,Asia
481,Sony. Information Technologies Laboratories.,Fujitsu,VP2200/10,Japan,1990,1,0.842,1.0,0,0,Fujitsu,Fujitsu,250.0,Fujitsu VP,Unix,Single Processor,Industry,Not Specified,,,Eastern Asia,Asia
482,Toyota Motor Company,Fujitsu,VP2200/20,Japan,1991,1,0.842,1.0,0,0,Fujitsu,Fujitsu,250.0,Fujitsu VP,Unix,Single Processor,Industry,Automotive,,,Eastern Asia,Asia
484,Defense Research Agency (DRA),Meiko,CS/i860/32,United Kingdom,1990,32,0.825,1.28,7000,3000,Intel i860,Intel i860 Intel 80860,40.0,Meiko,SunOS,MPP,Research,Not Specified,Crossbar,Multi-stage crossbar,Northern Europe,Europe
485,AMK,Cray Inc.,X-MP/416,Germany,1990,4,0.822,0.94,0,0,Cray,Cray,117.6,Cray Vector,UNICOS,SMP,Classified,Not Specified,,,Western Europe,Europe
486,BP Exploration Inc./U.S.,Cray Inc.,X-MP EA/432,United States,1990,4,0.822,0.94,0,0,Cray,Cray,117.6,Cray Vector,UNICOS,SMP,Industry,Geophysics,,,North America,Americas
487,Battelle Software,Cray Inc.,X-MP/48,United States,1993,4,0.822,0.94,0,0,Cray,Cray,117.6,Cray Vector,UNICOS,SMP,Industry,Energy,,,North America,Americas
488,British Petroleum,Cray Inc.,X-MP/48,United Kingdom,1994,4,0.822,0.94,0,0,Cray,Cray,117.6,Cray Vector,UNICOS,SMP,Industry,Geophysics,,,Northern Europe,Europe
489,CISI-Framatome,Cray Inc.,X-MP/416,France,1990,4,0.822,0.94,0,0,Cray,Cray,117.6,Cray Vector,UNICOS,SMP,Research,Not Specified,,,Western Europe,Europe
491,Chevron,Cray Inc.,X-MP/4,United States,1993,4,0.822,0.94,0,0,Cray,Cray,117.6,Cray Vector,UNICOS,SMP,Industry,Geophysics,,,North America,Americas
492,Commissariat a l'Energie Atomique (CEA),Cray Inc.,X-MP/416,France,1987,4,0.822,0.94,0,0,Cray,Cray,117.6,Cray Vector,UNICOS,SMP,Research,Not Specified,,,Western Europe,Europe
493,Compagnie Generale de Geophysique (CGG),Cray Inc.,X-MP/416,France,1992,4,0.822,0.94,0,0,Cray,Cray,117.6,Cray Vector,UNICOS,SMP,Industry,Geophysics,,,Western Europe,Europe
494,Lawrence Livermore National Laboratory,Cray Inc.,X-MP/416,United States,1987,4,0.822,0.94,0,0,Cray,Cray,117.6,Cray Vector,UNICOS,SMP,Research,Not Specified,,,North America,Americas
495,Lockheed Missiles and Space Company,Cray Inc.,X-MP EA/464,United States,1990,4,0.822,0.94,0,0,Cray,Cray,117.6,Cray Vector,UNICOS,SMP,Industry,Aerospace,,,North America,Americas
496,Los Alamos National Laboratory,Cray Inc.,X-MP/416,United States,1994,4,0.822,0.94,0,0,Cray,Cray,117.6,Cray Vector,UNICOS,SMP,Research,Not Specified,,,North America,Americas
497,MIT,Cray Inc.,X-MP EA/464,United States,1993,4,0.822,0.94,0,0,Cray,Cray,117.6,Cray Vector,UNICOS,SMP,Research,Not Specified,,,North America,Americas
498,Michelin,Cray Inc.,X-MP/416,France,1992,4,0.822,0.94,0,0,Cray,Cray,117.6,Cray Vector,UNICOS,SMP,Industry,Automotive,,,Western Europe,Europe
499,Minnesota Supercomputer Center,Cray Inc.,X-MP EA/464,United States,1992,4,0.822,0.94,0,0,Cray,Cray,117.6,Cray Vector,UNICOS,SMP,Industry,Not Specified,,,North America,Americas
500,NASA/Marshall Space Flight Center,Cray Inc.,X-MP/416,United States,1988,4,0.822,0.94,0,0,Cray,Cray,117.6,Cray Vector,UNICOS,SMP,Research,Aerospace,,,North America,Americas
